name,code
Schemmerhofen,08426134
Schenefeld,01056044
Schenefeld,01061097
Schenkelberg,07143066
Schenkenberg,12073490
Schenkendöbern,12071337
Schenkenzell,08325050
Schenklengsfeld,06632019
Schermbeck,05170036
Schernfeld,09176160
Scherstetten,09772197
Scheßlitz,09471185
Scheuerfeld,07132098
Scheuern,07232117
Scheuring,09181138
Scheyern,09186151
Schieder-Schwalenberg,05766060
Schieren,01060071
Schierensee,01058141
Schierling,09375196
Schiersfeld,07333067
Schiesheim,07141125
Schiffdorf,03352050
Schifferstadt,07338025
Schiffweiler,10043116
Schilda,12062440
Schildetal,13074072
Schillingen,07235119
Schillingsfürst,09571198
Schillingstedt,16068047
Schillsdorf,01057071
Schiltach,08325051
Schiltberg,09771162
Schimberg,16061113
Schindhard,07340043
Schinkel,01058142
Schiphorst,01053109
Schipkau,12066285
Schirgiswalde-Kirschau,14625525
Schirmitz,09374154
Schirnding,09479147
Schkeuditz,14730270
Schkölen,16074116
Schkopau,15088330
Schladen-Werla,03158039
Schladt,07231114
Schlagsdorf,13074073
Schlaitdorf,08116063
Schlammersdorf,09374155
Schlangen,05766064
Schlangenbad,06439014
Schlat,08117043
Schlaubetal,12067438
Schleching,09189141
Schlechtsart,16069041
Schlegel,16075097
Schlehdorf,09173142
Schleich,07235120
Schleid,07232118
Schleid,16063068
Schleiden,05366036
Schleife,14626490
Schleifreisen,16074084
Schleiz,16075098
Schlemmin,13073082
Schlepzig,12061428
Schlesen,01057072
Schleswig,01059075
Schlettau,14521520
Schleusegrund,16069042
Schleusingen,16069043
Schlichtenberger Wald,09272460
Schlichting,01051102
Schlieben,12062445
Schliengen,08336078
Schlier,08436069
Schlierbach,08117044
Schlierschied,07140135
Schliersee,09182131
Schlitz,06535015
Schlöben,16074085
Schloen-Dratow,13071174
Schloß Holte-Stukenbrock,05754036
Schloßböckelheim,07133089
Schloßvippach,16068048
Schlotfeld,01061098
Schlotheim,16064057
Schluchsee,08315102
Schlüchtern,06435025
Schlüsselfeld,09471220
Schmalenberg,07340044
Schmalensee,01060072
Schmalfeld,01060073
Schmalkalden,16066063
Schmallenberg,05958040
Schmalstede,01058143
Schmatzin,13075125
Schmedeswurth,01051103
Schmeheim,16069044
Schmellerforst,09772451
Schmelz,10044117
Schmidgaden,09376159
Schmidmühlen,09371148
Schmidthachenbach,07134077
Schmiechen,09771163
Schmiedefeld,16073079
Schmiedefeld am Rennsteig,16070046
Schmiedehausen,16071083
Schmieritz,16075099
Schmilau,01053110
Schmißberg,07134078
Schmitshausen,07340224
Schmitt,07135078
Schmitten,06434009
Schmittweiler,07133090
Schmogrow-Fehrow,12071341
Schmölln,16077043
Schmölln-Putzkau,14625530
Schmorda,16075101
Schnabelwaid,09472184
Schnackenburg,03354021
Schnaitsee,09189142
Schnaittach,09574155
Schnaittenbach,09371150
Schnakenbek,01053111
Schnarup-Thumby,01059076
Schnaudertal,15084442
Schneckenhausen,07335042
Schneckenlohe,09476171
Schneeberg,09676156
Schneeberg,14521530
Schnega,03354022
Schneizlreuth,09172131
Schnelldorf,09571199
Schneppenbach,07133204
Schneverdingen,03358019
Schnorbach,07140138
Schnürpflingen,08425110
Schoden,07235122
Schöffengrund,06532018
Schöfweg,09272145
Scholen,03251031
Schollbrunn,09677182
Schollene,15090485
Schöllkrippen,09671152
Schöllkrippener Forst,09671459
Schöllnach,09271149
Schömberg,08235065
Schömberg,08417057
Schömerich,07235123
Schonach im Schwarzwald,08326055
Schönaich,08115044
Schönau,08226080
Schönau,09277144
Schönau (Pfalz),07340045
Schönau a. Königssee,09172132
Schönau a.d. Brend,09673163
Schönau im Schwarzwald,08336079
Schönau-Berzdorf a.d. Eigen,14626500
Schönbach,07233064
Schönbach,14626510
Schönbeck,13071130
Schönbek,01058144
Schönberg,01053112
Schönberg,07231115
Schönberg,09183143
Schönberg,09272147
Schönberg,09574463
Schönberg,13074074
Schönberg,14524270
Schönberg (Holstein),01057073
Schönborn,07140139
Schönborn,07141126
Schönborn,07333068
Schönborn,12062453
Schönbrunn,08226081
Schönbrunn i. Steigerwald,09471186
Schönbrunner Wald,09272461
Schönburg,15084445
Schöndorf,07235124
Schöndorf,16075102
Schondorf am Ammersee,09181139
Schondra,09672149
Schönebeck (Elbe),15089305
Schöneberg,07132099
Schöneberg,07133091
Schöneberg,12073505
Schöneck,06435026
Schöneck/Vogtl.,14523370
Schönecken,07232304
Schönefeld,12061433
Schöneiche bei Berlin,12067440
Schönenberg,08336080
Schönenberg-Kübelberg,07336092
Schönermark,12065276
Schönewalde,12062461
Schönewörde,03151026
Schönfeld,12073520
Schönfeld,13071131
Schönfeld,14627250
Schongau,09190148
Schöngeising,09179147
Schöngleina,16074086
Schönhagen,16061084
Schönhausen,13071132
Schönhausen (Elbe),15090500
Schönheide,14521540
Schönhorst,01058145
Schöningen,03154019
Schöningen,03154506
Schönkirchen,01057074
Schönsee,09376160
Schönstedt,16064058
Schonstett,09187173
Schöntal,08126072
Schönteichen,14625540
Schönthal,09372157
Schonungen,09678174
Schönwald,09479150
Schönwald,12061435
Schönwald im Schwarzwald,08326054
Schönwalde,13075126
Schönwalde am Bungsberg,01055038
Schönwalde-Glien,12063273
Schönwölkau,14730280
Schopfheim,08336081
Schopfloch,08237061
Schopfloch,09571200
Schopp,07335204
Schöppenstedt,03158027
Schöppingen,05554052
Schöps,16074087
Schöpstal,14626520
Schorfheide,12060198
Schorndorf,08119067
Schorndorf,09372158
Schornsheim,07331059
Schorssow,13072094
Schortens,03455015
Schossin,13076121
Schotten,06535016
Schraden,12062464
Schramberg,08325053
Schraplau,15088340
Schrecksbach,06634021
Schretstaken,01053113
Schriesheim,08226082
Schrobenhausen,09185158
Schrozberg,08127075
Schrum,01051104
Schuby,01059077
Schuld,07131074
Schulendorf,01053115
Schülldorf,01058146
Schüller,07233239
Schülp,01051105
Schülp b. Nortorf,01058147
Schülp b. Rendsburg,01058148
Schulzendorf,12061444
Schürdt,07132100
Schürensöhlen,01053114
Schuttertal,08317121
Schutterwald,08317122
Schüttorf,03456027
Schutz,07233065
Schutzbach,07132101
Schwaan,13072095
Schwaara,16076067
Schwabach,09565000
Schwabbruck,09190149
Schwabenheim an der Selz,07339051
Schwabhausen,09174143
Schwabhausen,16067059
Schwäbisch Gmünd,08136065
Schwäbisch Hall,08127076
Schwabmünchen,09772200
Schwabsoien,09190151
Schwabstedt,01054116
Schwaförden,03251032
Schwaig b. Nürnberg,09574156
Schwaigen,09180131
Schwaigern,08125086
Schwaikheim,08119068
Schwalbach,10044118
Schwalbach am Taunus,06436011
Schwall,07140140
Schwallungen,16066064
Schwalmstadt,06634022
Schwalmtal,05166024
Schwalmtal,06535017
Schwanau,08317150
Schwandorf,09376161
Schwanebeck,15085285
Schwanewede,03356009
Schwanfeld,09678175
Schwangau,09777169
Schwanheide,13076122
Schwanheim,07340047
Schwanstetten,09576132
Schwarme,03251033
Schwarmstedt,03358020
Schwartbuck,01057076
Schwarz,13071133
Schwarza,16066065
Schwarzach,08225116
Schwarzach,09278187
Schwarzach a. Main,09675165
Schwarzach b. Nabburg,09376162
Schwarzbach,12066292
Schwarzbach,16076068
Schwarzburg,16073082
Schwarzen,07140141
Schwarzenbach,09374156
Schwarzenbach a. Wald,09475169
Schwarzenbach a.d. Saale,09475168
Schwarzenbek,01053116
Schwarzenberg/Erzgeb.,14521550
Schwarzenborn,06634023
Schwarzenborn,07231116
Schwarzenbruck,09574157
Schwarzenfeld,09376163
Schwarzerden,07133205
Schwarzheide,12066296
Schwarzhofen,09376164
Schwasdorf,13072096
Schwebheim,09678176
Schwedelbach,07335043
Schwedeneck,01058150
Schwedt/Oder,12073532
Schwegenheim,07334028
Schweich,07235125
Schweickershausen,16069046
Schweigen-Rechtenbach,07337071
Schweighausen,07141127
Schweighofen,07337072
Schweindorf,03462013
Schweinfurt,09662000
Schweinschied,07133092
Schweisweiler,07333069
Schweitenkirchen,09186152
Schweix,07340048
Schwelm,05954024
Schwendi,08426108
Schwenningen,08437102
Schwenningen,09773164
Schwentinental,01057091
Schwepnitz,14625550
Schweppenhausen,07133093
Schwerbach,07134079
Schwerin,12061448
Schwerin,13004000
Schweringen,03256028
Schwerinsdorf,03457019
Schwerstedt,16068049
Schwerstedt,16071085
Schwerte,05978028
Schwesing,01054118
Schwetzingen,08226084
Schwieberdingen,08118067
Schwielochsee,12061450
Schwielowsee,12069590
Schwienau,03360019
Schwifting,09181140
Schwindegg,09183144
Schwirzheim,07232305
Schwissel,01060074
Schwobfeld,16061085
Schwollen,07134080
Schwörstadt,08336082
Schwülper,03151027
Sebnitz,14628360
Seck,07143292
Seckach,08225091
Seddiner See,12069596
Seebach,08317126
Seebach,16063071
Seeblick,12063274
Seeburg,03152024
Seedorf,01053117
Seedorf,01060075
Seedorf,03357042
Seefeld,01058151
Seefeld,09188132
Seeg,09777170
Seegebiet Mansfelder Land,15087386
Seehausen (Altmark),15090520
Seehausen a. Staffelsee,09180132
Seeheim-Jugenheim,06432022
Seehof,13074075
Seekirch,08426109
Seeland,15089307
Seelbach,07141128
Seelbach,08317127
Seelbach (Westerwald),07132103
Seelbach bei Hamm (Sieg),07132102
Seelen,07333203
Seelingstädt,16076069
Seelitz,14522530
Seelow,12064448
Seelze,03241015
Seeon-Seebruck,09189143
Seesbach,07133094
Seesen,03153012
Seeshaupt,09190152
Seester,01056033
Seestermühe,01056045
Seeth,01054119
Seeth-Ekholt,01056046
Seevetal,03353031
Seewald,08237073
Seffern,07232119
Sefferweich,07232120
Seggebruch,03257034
Segnitz,09675166
Sehestedt,01058152
Sehlde,03158028
Sehlem,03254030
Sehlem,07231117
Sehlen,13073083
Sehmatal,14521560
Sehnde,03241016
Seibersbach,07133095
Seifen,07132104
Seiffen/Erzgeb.,14521570
Seifhennersdorf,14626530
Seinsfeld,07232306
Seinsheim,09675167
Seisla,16075103
Seitenroda,16074089
Seitingen-Oberflacht,08327055
Seiwerath,07232307
Selb,09479152
Selbach (Sieg),07132105
Selbitz,09475171
Selchenbach,07336094
Selent,01057077
Selfkant,05370024
Seligenstadt,06438013
Selk,01059078
Selke-Aue,15085287
Sellerich,07232308
Sellin,13073084
Selm,05978032
Selmsdorf,13074076
Selpin,13072097
Selsingen,03357043
Selters (Taunus),06533014
Selters (Westerwald),07143067
Selzen,07339053
Sembach,07335205
Semberg,09471459
Semlow,13073085
Semmenstedt,03158029
Senden,05558044
Senden,09775152
Sendenhorst,05570040
Senftenberg,12066304
Sengenthal,09373159
Sengerich,07232309
Senheim,07135079
Sennfeld,09678178
Sensbachtal,06437015
Senscheid,07131075
Sensweiler,07134081
Serba,16074091
Serrig,07235126
Sersheim,08118068
Sessenbach,07143068
Sessenhausen,07143069
Seßlach,09473165
Seth,01060076
Setzin,13076123
Setzingen,08425112
Seubersdorf i.d. OPf.,09373160
Seukendorf,09573126
Seulingen,03152025
Sevenig (Our),07232310
Sevenig bei Neuerburg,07232121
Sexau,08316039
Seybothenreuth,09472188
Sibbesse,03254031
Sickerode,16061086
Sickte,03158030
Siebeldingen,07337073
Siebenbach,07137099
Siebenbäumen,01053118
Siebeneichen,01053119
Siedenbollentin,13071135
Siedenbrünzow,13071136
Siedenburg,03251034
Siefersheim,07331060
Siegbach,06532019
Siegburg,05382060
Siegelsbach,08125087
Siegen,05970040
Siegenburg,09273172
Siegsdorf,09189145
Siehdichum,12067458
Siek,01062069
Sielenbach,09771165
Sien,07134082
Sienhachenbach,07134083
Sierksdorf,01055039
Sierksrade,01053120
Sierscheid,07131076
Siershahn,07143070
Siesbach,07134084
Sietow,13071137
Sieversdorf-Hohenofen,12068409
Sievershütten,01060077
Sieverstedt,01059159
Siggelkow,13076125
Sigmaringen,08437104
Sigmaringendorf,08437105
Sigmarszell,09776126
Silberhausen,16061087
Silberstedt,01059079
Silbitz,16074092
Silz,07337074
Silz,13071138
Silzen,01061100
Simbach,09279135
Simbach a. Inn,09277145
Simmelsdorf,09574158
Simmerath,05334028
Simmern,07143071
Simmern/Hunsrück,07140144
Simmersfeld,08235066
Simmershofen,09575163
Simmertal,07133096
Simmozheim,08235067
Simonsberg,01054120
Simonswald,08316042
Sindelfingen,08115045
Sindelsdorf,09190153
Singen (Hohentwiel),08335075
Singhofen,07141129
Sinn,06532020
Sinntal,06435027
Sinsheim,08226085
Sinspelt,07232122
Sinzheim,08216049
Sinzig,07131077
Sinzing,09375199
Sippersfeld,07333071
Sipplingen,08435053
Sirksfelde,01053121
Sittensen,03357044
Sitters,07333072
Sitzendorf,16073084
Söchtenau,09187174
Soderstorf,03355034
Soest,05974040
Sögel,03454047
Sohland a.d. Spree,14625560
Söhlde,03254032
Sohren,07140145
Söhrewald,06633024
Sohrschied,07140146
Sölden,08315107
Solingen,05122000
Solkwitz,16075105
Sollerup,01059162
Solling (Landkreis Northeim),03155501
Söllingen,03154020
Sollstedt,16062049
Sollwitt,01054123
Solms,06532021
Solnhofen,09577168
Soltau,03358021
Soltendieck,03360020
Sommerach,09675169
Sommerau,07235129
Sömmerda,16068051
Sommerhausen,09679187
Sommerkahl,09671153
Sommerland,01061101
Sommerloch,07133098
Sommersdorf,13071139
Sommersdorf,15083485
Sonderhofen,09679188
Sondershausen,16065067
Sondheim v.d. Rhön,09673167
Sonneberg,16072018
Sonneborn,16067063
Sönnebüll,01054121
Sonnefeld,09473166
Sonnen,09275148
Sonnenberg,12065301
Sonnenberg-Winnenberg,07134085
Sonnenbühl,08415091
Sonnenstein,16061117
Sonnewalde,12062469
Sonnschied,07134086
Sonsbeck,05170040
Sontheim,09778196
Sontheim an der Brenz,08135031
Sonthofen,09780139
Sontra,06636011
Soos,09576455
Sophienhamm,01058154
Sören,01058153
Sörgenloch,07339054
Sörth,07132106
Sörup,01059161
Sosberg,07135080
Sottrum,03357045
Soyen,09187176
Spabrücken,07133099
Spahnharrenstätte,03454048
Spaichingen,08327046
Spall,07133100
Spalt,09576147
Spangdahlem,07232311
Spangenberg,06634024
Spantekow,13075127
Spardorf,09572154
Sparneck,09475174
Spatzenhausen,09180133
Spay,07137223
Spechbach,08226086
Speicher,07232123
Speichersdorf,09472190
Speinshart,09374157
Speinsharter Forst,09374458
Spelle,03454049
Spenge,05758032
Spesenroth,07140147
Spessart,07131208
Speyer,07318000
Spiegelau,09272149
Spiegelberg,08119069
Spiekeroog,03462014
Spiesen-Elversberg,10043117
Spiesheim,07331061
Spirkelbach,07340049
Splietsdorf,13073086
Sponheim,07133101
Sponholz,13071140
Spornitz,13076126
Spraitbach,08136066
Sprakebüll,01054124
Sprakensehl,03151028
Spreenhagen,12067469
Spreetal,14625570
Spreewaldheide,12061470
Spremberg,12071372
Sprendlingen,07339056
Springe,03241017
Springstille,16066067
Sprockhövel,05954028
Sprötau,16068052
St. Bernhard,16069047
St. Blasien,08337097
St. Egidien,14524280
St. Gangloff,16074093
St. Georgen im Schwarzwald,08326052
St. Ingbert,10045117
St. Johann,08415093
St. Kilian,16069048
St. Leon-Rot,08226103
St. Märgen,08315094
St. Peter,08315095
St. Wendel,10046117
Stäbelow,13072098
Stade,03359038
Stadecken-Elsheim,07339057
Stadelhofen,09471189
Stadland,03461009
Stadlern,09376167
Stadt Wehlen,14628370
Stadtallendorf,06534018
Stadtbergen,09772202
Stadthagen,03257035
Stadtilm,16070048
Stadtkyll,07233240
Stadtlauringen,09678181
Stadtlengsfeld,16063072
Stadtlohn,05554056
Stadtoldendorf,03255034
Stadtprozelten,09676158
Stadtroda,16074094
Stadtsteinach,09477156
Stadum,01054125
Staffhorst,03251035
Stafstedt,01058155
Stahlberg,07333073
Stahlhofen,07143072
Stahlhofen am Wiesensee,07143293
Stahnsdorf,12069604
Staig,08425138
Stakendorf,01057078
Stallwang,09278189
Stammbach,09475175
Stammham,09171130
Stammham,09176161
Stamsried,09372161
Stanau,16075106
Standenbühl,07333074
Stangheck,01059163
Stapelfeld,01062071
Starkenberg,16077044
Starkenburg,07231120
Starnberg,09188139
Starnberger See,09188451
Starzach,08416050
Staßfurt,15089310
Stauchitz,14627260
Staudach-Egerndach,09189146
Staudernheim,07133102
Staudt,07143073
Staufen im Breisgau,08315108
Staufenberg,03152026
Staufenberg,06531017
Staven,13071141
Stavenhagen,13071142
Stavern,03454050
Stebach,07138069
Stechlin,12065310
Stechow-Ferchesar,12063293
Stedesand,01054126
Stedesdorf,03462015
Steenfeld,01058156
Steesow,13076127
Steffeln,07233241
Steffenberg,06534019
Steffenshagen,13072099
Stegaurach,09471191
Stegen,08315109
Steigra,15088355
Steimbke,03256029
Steimel,07138070
Stein,01057079
Stein,09573127
Steina,14625580
Steinach,08317129
Steinach,09278190
Steinach,16072019
Steinacher Forst r.d. Saale,09673456
Steinachsrangen,09471460
Steinalben,07340050
Steinau,03352051
Steinau an der Straße,06435028
Steinbach,07140148
Steinbach,16061089
Steinbach (Taunus),06434010
Steinbach a. Wald,09476175
Steinbach am Donnersberg,07333075
Steinbach am Glan,07336096
Steinbach-Hallenberg,16066069
Steinberg,01059164
Steinberg,14523380
Steinberg am See,09376168
Steinbergkirche,01059186
Stein-Bockenheim,07331062
Steinborn,07232313
Steinburg,01062091
Steindorf,09771168
Steinebach an der Wied,07143294
Steinebach/Sieg,07132107
Steineberg,07233067
Steinefrenz,07143074
Steinen,07143075
Steinen,08336084
Steinenbronn,08115046
Steineroth,07132108
Steinfeld,01059080
Steinfeld,07337076
Steinfeld,09677186
Steinfeld (Oldenburg),03460008
Steinfurt,05566084
Steingaden,09190154
Steinhagen,05754040
Steinhagen,13072101
Steinhagen,13073087
Steinhausen an der Rottum,08426113
Steinheim,05762032
Steinheim am Albuch,08135032
Steinheim an der Murr,08118070
Steinheuterode,16061091
Steinhöfel,12067473
Steinhöring,09175137
Steinhorst,01053122
Steinhorst,03151029
Steinigtwolmsdorf,14625590
Steiningen,07233068
Steinkirchen,03359039
Steinkirchen,09177138
Steinmauern,08216052
Stein-Neukirch,07143295
Steinreich,12061471
Steinsberg,07141130
Steinsfeld,09571205
Steinweiler,07334030
Steinwenden,07335044
Steinwiesen,09476177
Stein-Wingert,07143296
Steißlingen,08335077
Stelle,03353032
Stelle-Wittenwurth,01051107
Stelzenberg,07335045
Stemmen,03357046
Stemshorn,03251036
Stemwede,05770044
Stendal,15090535
Stepenitztal,13074093
Stepfershausen,16066071
Stephanskirchen,09187177
Stephansposching,09271151
Sterley,01053123
Sternberg,13076128
Sternenfels,08236061
Sterup,01059167
Stetten,07333076
Stetten,08435054
Stetten,09778199
Stetten am kalten Markt,08437107
Stettfeld,09674201
Steyerberg,03256030
Stiefenhofen,09776127
Stimpfach,08127104
Stinstedt,03352052
Stipsdorf,01060079
Stipshausen,07134087
Stockach,08335079
Stockelsdorf,01055040
Stockem,07232124
Stockhausen-Illfurth,07143297
Stockheim,09476178
Stockheim,09673170
Stöckse,03256031
Stocksee,01060080
Stockstadt a. Main,09671155
Stockstadt am Rhein,06433013
Stockum-Püschen,07143298
Stödtlen,08136068
Stoetze,03360022
Stoffenrieder Forst,09775454
Stolberg (Rhld.),05334032
Stolk,01059081
Stollberg/Erzgeb.,14521590
Stollbergerforst,09678455
Stolpe,01057080
Stolpe,13076129
Stolpe an der Peene,13075128
Stolpe auf Usedom,13075129
Stolpen,14628380
Stoltebüll,01059168
Stoltenberg,01057081
Stolzenau,03256032
Storbeck-Frankendorf,12068413
Stördorf,01061102
Störkathen,01061103
Storkow (Mark),12067481
Störnstein,09374158
Stößen,15084470
Stötten a. Auerberg,09777171
Stöttwang,09777172
Straelen,05154052
Strahlungen,09673171
Stralendorf,13076130
Stralsund,13073088
Strande,01058157
Strasburg (Uckermark),13075130
Straßberg,08417063
Straßenhaus,07138071
Straßkirchen,09278192
Straßlach-Dingharting,09184144
Straubenhardt,08236072
Straubing,09263000
Straufhain,16069049
Straupitz,12061476
Strausberg,12064472
Straußfurt,16068053
Strehla,14627270
Streithausen,07143299
Strickscheid,07232315
Striegistal,14522540
Strohkirchen,13076131
Strohn,07233070
Stromberg,07133103
Strotzbüsch,07233071
Strübbel,01051108
Struckum,01054128
Strukdorf,01060081
Strullendorf,09471195
Struppen,14628390
Strüth,07141131
Struvenhütten,01060082
Struxdorf,01059082
Stubben,01053124
Stubbendorf,13072102
Stubenberg,09277147
Stüdenitz-Schönermark,12068417
Stuer,13071143
Stühlingen,08337106
Stuhr,03251037
Stulln,09376169
Stürzelbach,07132109
Stutensee,08215109
Stuttgart,08111000
Stützengrün,14521600
Stützerbach,16070049
Stuvenborn,01060084
Suckow,13076132
Südbrookmerland,03452023
Südeichsfeld,16064074
Süderau,01061104
Süderbrarup,01059083
Suderburg,03360023
Süderdeich,01051109
Süderdorf,01051139
Süderende,01054129
Süderfahrenstedt,01059084
Südergellersen,03355035
Süderhackstedt,01059169
Süderhastedt,01051110
Süderheistedt,01051141
Süderhöft,01054130
Süderholz,13073089
Süderlügum,01054131
Südermarsch,01054132
Süderstapel,01059085
Südharz,15087412
Südheide,03351026
Südliches Anhalt,15082377
Südlohn,05554060
Sudwalde,03251038
Sugenheim,09575165
Suhl,16054000
Suhlendorf,03360024
Sukow,13076133
Sukow-Levitzow,13072103
Sülfeld,01060085
Sulingen,03251040
Sülm,07232125
Sülstorf,13076134
Sulz am Neckar,08325057
Sulza,16074095
Sulzbach,07134088
Sulzbach,07141132
Sulzbach (Taunus),06436012
Sulzbach a. Main,09676160
Sulzbach an der Murr,08119075
Sulzbach/Saar,10041518
Sulzbach-Laufen,08127079
Sulzbach-Rosenberg,09371151
Sulzbachtal,07335046
Sulzberg,09780140
Sulzburg,08315111
Sulzdorf a.d. Lederhecke,09673172
Sulzemoos,09174146
Sülzetal,15083490
Sulzfeld,08215082
Sulzfeld,09673173
Sülzfeld,16066073
Sulzfeld a. Main,09675170
Sulzfelder Forst,09673457
Sulzheim,07331063
Sulzheim,09678183
Sulzthal,09672155
Sünching,09375201
Sundern (Sauerland),05958044
Sundhagen,13073090
Sundhausen,16064061
Süpplingen,03154021
Süpplingenburg,03154022
Surberg,09189148
Surwold,03454051
Süsel,01055041
Süßen,08117049
Süstedt,03251039
Sustrum,03454052
Suthfeld,03257036
Swisttal,05382064
Sydower Fließ,12060250
Syke,03251041
Sylt,01054168
Syrgenstein,09773170
Taarstedt,01059086
Tabarz/Thür. Wald,16067064
Taben-Rodt,07235131
Tacherting,09189149
Taching a. See,09189150
Tackesdorf,01058158
Täferrot,08136070
Tagmersheim,09779217
Talheim,08125094
Talheim,08327048
Talkau,01053125
Talling,07231122
Tambach-Dietharz/Thür. Wald,16067065
Tamm,08118071
Tangerhütte,15090546
Tangermünde,15090550
Tangstedt,01056047
Tangstedt,01062076
Tann,09277148
Tann (Rhön),06631023
Tanna,16075132
Tannenberg,14521610
Tännesberg,09374159
Tannhausen,08136071
Tannheim,08426117
Tantow,12073565
Tapfheim,09779218
Tappenbeck,03151030
Tappendorf,01058159
Tarbek,01060086
Tarmstedt,03357047
Tarnow,13072104
Tarp,01059171
Tasdorf,01057083
Tastrup,01059101
Tastungen,16061094
Tating,01054134
Tauberbischofsheim,08128115
Tauberrettersheim,09679192
Taucha,14730300
Tauche,12067493
Tauer,12071384
Taufkirchen,09183145
Taufkirchen,09184145
Taufkirchen (Vils),09177139
Taunusstein,06439015
Taura,14522550
Tauscha,14627280
Tautenburg,16074096
Tautendorf,16074097
Tautenhain,16074098
Tawern,07235132
Techelsdorf,01058160
Techentin,13076135
Tecklenburg,05566088
Tegau,16075109
Tegernheim,09375204
Tegernsee,09182132
Teichland,12071386
Teichwitz,16076074
Teisendorf,09172134
Teising,09171131
Teisnach,09276143
Teistungen,16061114
Teldau,13076136
Telgte,05570044
Tellig,07135081
Tellingstedt,01051114
Teltow,12069616
Temmels,07235133
Temmen-Ringenwalde,12073569
Temnitzquell,12068425
Temnitztal,12068426
Templin,12073572
Tengen,08335080
Teningen,08316043
Tensbüttel-Röst,01051138
Tensfeld,01060087
Teschenmoschel,07333077
Tespe,03353033
Tessenow,13076137
Tessin,13072105
Tessin b. Boizenburg,13076138
Testorf-Steinfort,13074077
Tetenbüll,01054135
Tetenhusen,01059087
Teterow,13072106
Tettau,09476179
Tettau,12066316
Tettenweis,09275149
Tettnang,08435057
Teublitz,09376170
Teuchern,15084490
Teugn,09273175
Teunz,09376171
Teupitz,12061492
Teuschnitz,09476180
Teutschenthal,15088365
Thaden,01058161
Thaining,09181142
Thale,15085330
Thaleischweiler-Fröschen,07340051
Thalfang,07231123
Thalhausen,07138072
Thalheim/Erzgeb.,14521620
Thallichtenberg,07336097
Thallwitz,14729380
Thalmassing,09375205
Thalmässing,09576148
Thalwenden,16061096
Thandorf,13074078
Thannhausen,09774185
Thanstein,09376172
Tharandt,14628400
Thedinghausen,03361013
Theilenhofen,09577172
Theilheim,09679193
Theisbergstegen,07336098
Theisseil,09374160
Thelkow,13072107
Themar,16069051
Theres,09674180
Thermalbad Wiesenbad,14521630
Theuma,14523410
Thiendorf,14627290
Thierhaupten,09772207
Thierschneck,16074099
Thiersheim,09479158
Thierstein,09479159
Thiessow,13073091
Tholey,10046118
Thomasburg,03355036
Thomm,07235135
Thonhausen,16077047
Thörlingen,07140149
Thörnich,07235134
Thuine,03454053
Thulendorf,13072108
Thum,14521640
Thumby,01058162
Thundorf i. UFr.,09672157
Thüngen,09677189
Thüngersheim,09679194
Thür,07137101
Thüringenhausen,16065072
Thürkow,13072109
Thurmansbang,09272150
Thurnau,09477157
Thyrnau,09275150
Tiddische,03151031
Tiefenbach,07140150
Tiefenbach,08426118
Tiefenbach,09274182
Tiefenbach,09275151
Tiefenbach,09372163
Tiefenbronn,08236062
Tiefenort,16063075
Tiefenthal,07133104
Tiefenthal,07332044
Tielen,01059088
Tielenhemme,01051117
Timmaspe,01058163
Timmendorfer Strand,01055042
Tinningstedt,01054136
Tirpersdorf,14523420
Tirschenreuth,09377154
Tissa,16074101
Tiste,03357048
Titisee-Neustadt,08315113
Titting,09176164
Tittling,09275152
Tittmoning,09189152
Titz,05358056
Toddin,13076139
Todenbüttel,01058164
Todendorf,01062078
Todenroth,07140151
Todesfelde,01060088
Todtenweis,09771169
Todtmoos,08337108
Todtnau,08336087
Töging a. Inn,09171132
Tolk,01059090
Tömmelsdorf,16075114
Tönisvorst,05166028
Tonna,16067067
Tonndorf,16071087
Tönning,01054138
Töpen,09475181
Topfstedt,16065074
Toppenstedt,03353034
Torgau,14730310
Torgelow,13075131
Torgelow am See,13071144
Tornesch,01056048
Tostedt,03353035
Tosterglope,03355037
Tottleben,16064062
Traben-Trarbach,07231124
Trabitz,09374148
Train,09273177
Traisen,07133105
Traitsching,09372164
Tramm,01053126
Tramm,13076140
Trappenkamp,01060089
Trappstadt,09673174
Trassem,07235136
Trassenheide,13075133
Traunreut,09189154
Traunstein,09189155
Trausnitz,09376173
Trautskirchen,09575166
Travenbrück,01062092
Travenhorst,01060090
Traventhal,01060091
Trebbin,12072426
Trebel,03354023
Treben,16077048
Trebendorf,14626560
Trebgast,09477158
Trebra,16065075
Trebsen/Mulde,14729400
Trebur,06433014
Trechtingshausen,07339058
Treffelstein,09372165
Treffurt,16063076
Treia,01059092
Treis-Karden,07135082
Tremsbüttel,01062081
Trendelburg,06633025
Trennewurth,01051118
Trent,13073092
Treplin,12064480
Treuchtlingen,09577173
Treuen,14523430
Treuenbrietzen,12069632
Triberg im Schwarzwald,08326060
Tribsees,13073093
Triebel/Vogtl.,14523440
Triefenstein,09677154
Trier,07211000
Trierscheid,07131079
Trierweiler,07235137
Triftern,09277149
Triglitz,12070393
Trimbs,07137102
Trimport,07232126
Trinwillershagen,13073094
Trippstadt,07335047
Triptis,16075116
Trittau,01062082
Trittenheim,07235207
Tröbitz,12062492
Tröbnitz,16074103
Tröchtelborn,16067068
Trochtelfingen,08415073
